,date,user,id,retweet_count,like_count,tweet_location,tweet_content,Airline
260,2020-07-29 19:19:49+00:00,kamlesh43,1288554845205602304,0,0,Mumbai,#airindia #VandeBharatMission @airindiain @HardeepSPuri @PMOIndia Could someone please update whats going on with my complaint.I already sent all details to you but still no response from you ? It's day 18 and still counting.#noresponse,airindia
261,2020-07-29 19:17:22+00:00,Kunal9315,1288554226616942592,1,2,,"So finally its arrived in India ,Proud moment for the whole country .Jai Hind 🇮🇳🇮🇳.#RafaleInIndia #AirIndia @narendramodi @rajnathsingh https://t.co/rJUgrMBQQd",airindia
262,2020-07-29 19:14:51+00:00,UntgEarth,1288553593033732096,1,1,"Kolkata, India","Vande Bharat Mission, Phase V from 1st to 31st August. Booking has started on the Official Airline website via authorised agents. No extra fare to be charged from passengers.
#VandeBharatMission #VandeBharatMissionphase5 #AirIndia #NarendraModi #DGCA #AAI https://t.co/IfZ6F8CUoQ",airindia
263,2020-07-29 19:02:07+00:00,ca_zahir,1288550387880869888,0,0,BHUJ,#SpiceJet #SonuSood #adityathackeray  Congratulations n well done by spice jet n real hero sonu sood https://t.co/EnG2v2o8vp,spicejet
264,2020-07-29 18:57:36+00:00,rji99,1288549250918486020,0,0,,@GadigiKumar @airindiain @Prakash8373 #AirIndia 🇮🇳 never wake up 🤦‍♂️🤦‍♂️ trash 🗑 trash their services 😒  @AAI_Official Bullshit @Covid19,airindia
265,2020-07-29 18:53:40+00:00,whorohitkapoor,1288548261448441856,1,6,,"#JetAirways, which is undergoing insolvency resolution process, has reported widening of loss to Rs 5,535.75 crore in the year ended March 2019 as surge in expenses took a toll.",jetairways
266,2020-07-29 18:22:33+00:00,sdankher,1288540430070697985,0,0,"India, UAE",Dear sir please add flights from UAE to Chandigarh too #AirIndia https://t.co/F3gBGWoSia,airindia
267,2020-07-29 18:21:22+00:00,Prateek89072547,1288540131989819394,0,0,,@airindiain Hi #AirIndia team. Could you please confirm if B2 Valid VISA holders can fly from India to USA in #VBM  ?,airindia
268,2020-07-29 18:10:06+00:00,StarvisionNews,1288537298091544576,0,0,Bahrain,"ICRF handed over a cheque to Mr. Ashish Kumar, Country Manager of Air India responsible for Bahrain, Jordan &amp; Egypt, towards flight fare for individuals who couldn’t afford to purchase tickets.

#Bahrain #Manama #ICRF #AirIndia #Cheque #Ticket #Charity

https://t.co/gWxcnePOCi",airindia
269,2020-07-29 17:40:43+00:00,JaySpain7,1288529905324445696,0,0,"Community of Madrid, Spain",@MumbaiMirror In Asia n middle east maybe.  not in Europe n Americas @IATA @emirates #PIA  #AirIndia @cathaypacificIN @etihad #Dubai #Mumbai #delhi #thrusdaymotivation #Rafel #Rafale,airindia
270,2020-07-29 17:00:13+00:00,KhartadPranay,1288519711836102656,0,0,"Maharashtra, India","WELCOME HOME,
GOLDEN ARROWS! 
INCREDIBLE MOMENT FOR OUR NATION 🇮🇳 
GREAT JOB GOVERNMENT OF INDIA 🇮🇳
#RafaleInIndia 
#Rafelindia
#Rafale
#manoharparrikar 
#RafaleJets 
#Rafales 
#AirIndia 
#AirForce 
#IndianAirForce 
#IndianAirspace 
#RafalePowersIndia https://t.co/JRM0ptU9l3",airindia
271,2020-07-29 16:58:51+00:00,krishadya,1288519366485712898,1,7,moj land,Can't wait to see these beautiful aircrafts back in air...#JetAirways #JetRevival https://t.co/J1XXK8Ikjn,jetairways
272,2020-07-29 16:57:51+00:00,kanth18u,1288519116974743552,0,2,,"@airindiain I don’t understand what is happening with Air India, I doubt is there anybody working on refunds. It’s been more than 40 days, even for courtesy they don’t reply to their customers. Very poor B2 C relationship.
#Airindiarefunds #AirIndia",airindia
273,2020-07-29 16:46:29+00:00,harsimranroman3,1288516256782356480,1,0,,#AirIndia sold #VBM tickets Delhi-Toronto before opening. Tried booking ticket but sold out since 20:00hrs(time specified by #AirIndia for booking). Disconnect calls without solving the issue after waiting 40-50 min. #HardeepSinghPuri https://t.co/c3M9YuoIrJ,airindia
274,2020-07-29 16:46:25+00:00,HelloFM1064,1288516240881774592,0,9,"Chennai, India","New pics of IAF Rafale aircraft released by Indian air force.
#IndianAirForce #21YearsOfKargilVijay #RafaleInIndia #Rafelindia #AirIndia #aviation #hellofm https://t.co/RkwQcViUA2",airindia
275,2020-07-29 16:43:21+00:00,PushkarchauhanG,1288515467158654976,0,0,Hathras/Noida,"It's proud to have #Rafale on the land of #India 
Feeling proud.#RafaleInIndia #AirIndia #AirForce #ProudIndian #ModiStrongestPmEver",airindia
276,2020-07-29 16:39:26+00:00,SalmanFans27,1288514479492218880,0,1,India,"#AirIndia do we have flights for uae from India too, where tourists visa are also allowed, as per my recent update from travel agent In uae visit visa are been issued to Indian passports holder and travelers from India too. Please update if any.",airindia
277,2020-07-29 16:37:54+00:00,khabhikhabhi,1288514097072361472,0,0,,Is any flight is schedule for Dammam ( KSA) . when booking will start under VBM #AirIndia,airindia
278,2020-07-29 16:33:01+00:00,travelloungems,1288512868120268801,2,4,Hyderabad & Mumbai & Indonesia,"Why dont @timesofindia ask, Is it ok that @airindiain charges 3 times higher fare for just oneway on most #VandeBharatMission #VBMflights?
Isn't #AirIndia looting its own residents who r in difficulties &amp; stranded ?
@toathyd @IATAAGENTS @ndtv @TourismFaith @travel_biz_news https://t.co/z7oFs1K2pE",airindia
279,2020-07-29 16:22:16+00:00,hijaxy,1288510159895977986,0,0,Maldives,"#spicejet
Dear spice jet, , thank you for taking all of us back to maldives on 28 July,
Your kochin team was super managed.
Mr arshad and Mr arun was so good . 
Reference: Lijo aj https://t.co/vMYkRFG5y2",spicejet
280,2020-07-29 16:21:33+00:00,leejosa,1288509979779981317,0,2,"England, United Kingdom","#spicejet
Dear spice jet, , thank you for taking all of us back to maldives on 28 July,
Your kochin team was super managed.
Mr arshad and Mr arun was so good . https://t.co/ZD1DEI8ufO",spicejet
281,2020-07-29 16:20:00+00:00,bsindia,1288509589982339074,1,1,India,"This will add fuel to the fire as employees across the board from pilots to service engineers are protesting pay cuts and Leave Without Pay in Air India
#AirIndia #Aviation
https://t.co/BP5q3vZxb5",airindia
282,2020-07-29 16:11:02+00:00,dhirajfulwani,1288507335560683520,2,4,"Mumbai, India","@timesofindia @TOIBusiness @TourismFaith @TAAI1951 @TAFI_TWEETS &amp; is it ok dat @airindiain charges 3times higher fare for just oneway on most #VandeBharatMission #VBMflights?
Isn't #AirIndia looting its own residents who r in difficulties &amp; stranded? Don't forget #travelagents have kept many airlines alive",airindia
283,2020-07-29 16:05:19+00:00,FCSJigarShah,1288505894880206848,1,4,"Mumbai, India",#Auditors raise concern as #SpiceJet posts  ₹870 crore loss during Q4FY20 https://t.co/jrb3bhZbNz,spicejet
284,2020-07-29 16:01:44+00:00,aerowanderer,1288504995210387457,0,5,,@airindiain operating a repatriation flight to @aaichnairport from Tokyo via @DelhiAirport using its B787-8 registered as VT-ANA under #VandeBharatMission. #aerowanderer #airindia #Boeing #chennai #chennaiairport #aviation #avgeek https://t.co/cvNWxj5HqH,airindia
285,2020-07-29 15:49:38+00:00,thefasttalks,1288501948417638400,0,0,🇮🇳 🇫🇷 🇮🇹 🇨🇦 🇺🇸 🇬🇧 ,"@ajaypalsaggu @Aparna Sat sri akal Ajay ji
UK is the last minute addition and #AirIndia bookings started from today instead of earlier planned on 28th July, under #VandeBharatMissionphase5 so our message included this too. Pls refer the attached schedule. https://t.co/XAyla9EjNL",airindia
286,2020-07-29 15:45:21+00:00,EstelCV,1288500870435528704,0,0,California,Congratulations to #Vistara on their new A321Neo configuration. Proud to be your partner of choice for #IFE. https://t.co/OciD7PyCzE,vistara
287,2020-07-29 15:42:55+00:00,Madan42949107,1288500257521725442,0,3,"Belgaum, India","UDAN Scheme of Government of India, with the objective of ""letting the common citizen of the country fly"", aims at making air travel affordable and widespread.
#India #Bharat #UdanYojana #NarendraModi #BJP #airindia #indigo #spicejet #starair #vistara #aviation #indianeconomy https://t.co/awkmefVRWc",airindia
288,2020-07-29 15:34:18+00:00,prathod2008,1288498091893460992,0,0,WorldWide,"#Aircraft maintenance engineers (AMEs) of #AirIndia have written to Prime Minister #NarendraModi, complaining that the 40 per cent pay cut has pushed them to the brink with the ""overload of EMIs, school fees and bills"".",airindia
289,2020-07-29 15:32:52+00:00,mohitwrites,1288497727702290434,0,0,"Chicago, IL",@airindiain @airindiain @HardeepSPuri -  #TooLittleTooLate All flights to Canada have been showing Sold Out from before the booking time and never updated to being available. The agents are using back doors into #AirIndia and consumers are suffering! #fail #loot,airindia
290,2020-07-29 15:30:00+00:00,bsindia,1288497006902640640,1,7,India,"#COVID19Pandemic and grounding of #Boeing737Max aircraft also weighed in on #SpiceJet results. Revenue was up 13% in #Q4FY20 to Rs 2864 crore due to muted demand

@aneeshp &amp; @ari_maj report #Aviation #CoronavirusOutbreak
https://t.co/vtFKynDDYP",spicejet
291,2020-07-29 15:29:46+00:00,ShelarRushikant,1288496950883409920,0,2,,"Good news 
""First five #Rafale fighter aircrafts take off for India"" 
#Rafale
#AirIndia https://t.co/Nkgkbi6oOr",airindia
292,2020-07-29 15:29:29+00:00,sambath92kumaar,1288496877579587584,0,1,"Windsor, Canada","@airindiain @MoCA_GoI @HardeepSPuri WHO ARE THESE TICKETS GOING TO IF WE, THE PEOPLE CANNOT MAKE A SINGLE BOOKING EVEN WHILE WAITING SHARPLY AT 8PM? Are you selling all tickets to agents instead of directly selling it to people? #AIRINDIA POOR MANAGEMENT. @airindiain #InternationalFlightsIndia",airindia
293,2020-07-29 15:27:33+00:00,hiteshmehta07,1288496393213169665,0,0,mumbai,@airindiain I had booked ticket from London to Mumbai on 5th of April for my son. Flight canceled due to nationwide lockdown. But #AirIndia never refunded my money to me. In this unprecedented time you should understand the importance of money to anyone. #NarendraModi #PMOfIndia,airindia
294,2020-07-29 15:07:00+00:00,gowthamsrkv,1288491220126244864,1,0,,"Hi #AirIndia , My journey date on 10-05-2020 #PNRH7DM4 from Coimbatore to Mumbai and flight cancelled due to Covid-19. I do not have any further journey and requested to refund the amount and mailed many times and didn't get any respond. #AirIndia
Please respond and resolve.",airindia
295,2020-07-29 15:02:23+00:00,VikrantElinje,1288490057662214145,0,0,,@airindiain Our visa is about to expire. ( few days we have only) Tried booking flights for Toronto several times but couldn't make booking.Need urgent help for booking flight to Toronto Canada #PMModi #HardeepSinghPuri need urgent help !! Poor service #AirIndiain #AirIndia,airindia
296,2020-07-29 14:56:53+00:00,travelobiz,1288488673735053312,0,3,India,"SpiceJet Posts Loss Of Rs 934.8 Crore In FY2020

#Airline #Aviation #Covid19Impact #FY2020Report #LossRs9438crore #Spicejet https://t.co/eOBGLfy7Mm https://t.co/x6gXVz0cAA",spicejet
297,2020-07-29 14:54:02+00:00,soodabhi,1288487958065029124,0,3,India,@mehakksharma @airindiain With @airindiain you can only feel helpless. I am tired of chasing up for the refund of my tickets since May. #AirIndia cancelled the flight and each time they give me system generated reply on my emails or put on atleast 45 minutes wait list over phone prior to disconnection.,airindia
298,2020-07-29 14:50:08+00:00,STARSAcademyFo1,1288486977197821952,0,1,Nagpur,"Happy Aviators @STARSAcademyFo1 With Mr Asif asif_musthafa_ From #vistara #vistaraairlines #delhi

 #aviation #aviationphotography #aviationlovers #aviationdaily #student #students #graduation #graduate #aviators… https://t.co/06eRG0pRBu",vistara
299,2020-07-29 14:42:24+00:00,KomalSecurities,1288485029715181568,1,0,India,"Spice Jet posted 800 cr. Net loss in #Q4FY20 .

So now you can understand what would be the result of #Q1FY21 .

Source:@KomalSecurities 

#komalsecurities #pms #nse #bse #sensex #nifty #sip #mutualfunds #sipkaro #spicejet #aviation #loss #hugeloss #layoff #paycut #salarycut .",spicejet
300,2020-07-29 14:35:30+00:00,TheSecondAngle,1288483291692068866,1,1,India,"Corona warriors of Vande Bharat Mission feels abandoned after 70% wage cut @thesecondangle https://t.co/D6aUtta9xc 

#AirIndia #vandebharat @airindiain",airindia
301,2020-07-29 14:34:36+00:00,ians_india,1288483065212235782,0,1,New Delhi,"Airline major #SpiceJet (@flyspicejet) on Wednesday reported a net loss of Rs 807.1 crore for the fourth quarter of FY20.

Photo: SpiceJet https://t.co/H09m3S8H85",spicejet
302,2020-07-29 14:17:35+00:00,yespunjab,1288478781989179393,0,0,Punjab,"Forced to withdraw money from #ProvidentFund: #AirIndia maintenance engineers @airindiain 
https://t.co/WLvInldneP https://t.co/rmwpOFJ0gF",airindia
303,2020-07-29 14:10:08+00:00,alkeshthakkar,1288476908775026688,0,0,,"#SPICEJET
SPICE JET RESULT https://t.co/BJhlVGNPDn",spicejet
304,2020-07-29 14:08:21+00:00,MusafirNamah,1288476461586771970,0,0,"New York, US & Delhi, India","International Flights: Air India Opens Booking For Flights to US, UK  https://t.co/oBAAjIhwu8 #coronavirusindia #CoronaVirus #Covid19 #pandemic #CoronaVirusUpdate #vbm #vbm5 #airindia #flights",airindia
305,2020-07-29 14:08:15+00:00,RefractedSamar,1288476434743218178,0,1,,"Hey!! @IndiGo6E I have booked my flight from IXC to CCU, PNR -YQ3F6U on 16 AUG 2020, as WEST BENGAL govt. imposed total lockdown in state on due date, are you guys still flying ?!?!

I need to reschedule my booking, please help.

#IndiGo6E",
306,2020-07-29 14:04:22+00:00,LiveFromALounge,1288475456715591680,0,2,instagram.com/livefromalounge,Full list of Air India Repatriation Flights to Australia for August 2020 : https://t.co/qRZRAA8bmv #AirIndia #CoVid19 #RepatriationFlightsToIndia by Ajay https://t.co/tP88xJPZ6s,airindia
307,2020-07-29 14:03:55+00:00,abhimanyusahoo,1288475344823922689,0,1,"Mumbai, India",Why #AirIndia is refuse to refund as flights are cancelled due to covid19? @AskAnshul @OpIndia_com @ANI @PMOIndia @MoCA_GoI @HardeepSPuri @airindiain @narendramodi,airindia
308,2020-07-29 14:01:12+00:00,h24news_in,1288474661483929600,0,0,India,"« Passengers booking tickets for #VBM flights through travel agents 👇

#Us #AirIndia #IndiaNews https://t.co/yZ6KxUj8ap",airindia
309,2020-07-29 14:00:52+00:00,indiablooms,1288474576234536961,0,0,India,"Coronavirus Pandemic: Indigo records loss of Rs 2,849 crore in Q1FY21 | Indiablooms - First Portal on Digital News Management https://t.co/97Qqq8grie #IndigoAirlines, #IndigoQ1FinancialResult",indigo
310,2020-07-29 14:00:01+00:00,editorji,1288474364153925632,1,1,On your Smartphone & Smart TV ,"#AirIndia has put out an advertisement to hire new people at a time when its employees are protesting pay cuts and #LeaveWithoutPay  
https://t.co/w6tW465zLm",airindia
311,2020-07-29 13:46:35+00:00,BenGuan6,1288470983121047553,0,9,,@Tanisha76993264 @amanchahalll @BajwaParmpal @danishlakeghat @AtulKum37512239 @rajeevchawla92 @sahil8752 @SAMMOMIN786 @sidhu_pavy @Subkaran1 @Akash1_9_9_5 @CVivera @ghuman_ishnoor @GorvBibra @intrntnlstudent @bannu845 @firstwellwisher @Tessa_Ningz @ParmeetSinghTh1 @Sandhya11256851 @Amisha77162691 @PreetCh10208474 @sandystays013 @KaurNav141 @letustravel3 @nishpawan @krana27 @Prachi57744183 @RameshPaiK1 @PawanVandkar @Nivedhana_22 Most of the major international airlines around the #world🌎are updating their passenger flights ✈️ schedules “1 month at a time” and #AirIndia they didn’t post their International scheduled flights updates (for the month of #August 2020) until near the End of #July!!,airindia
312,2020-07-29 13:32:32+00:00,BANIBRATADATT1,1288467445787717633,0,0,भारत/INDIA ,"#Aircraft maintenance engineers (AMEs) of #AirIndia have written to Prime Minister #NarendraModi, complaining that the 40 per cent pay cut has pushed them to the brink with the ""overload of EMIs, school fees and bills"".

 #COVID19India https://t.co/cDdnAJWbNF",airindia
313,2020-07-29 13:29:31+00:00,ians_india,1288466688212471811,1,2,New Delhi,"Aircraft maintenance engineers (AMEs) of #AirIndia have written to Prime Minister #NarendraModi, complaining that the 40 per cent pay cut has pushed them to the brink with the ""overload of EMIs, school fees and bills"".

#COVID #COVID19India https://t.co/GDiHRuhPV0",airindia
314,2020-07-29 13:28:38+00:00,komminenikrish,1288466463129468928,0,0,"Missouri, USA","@airindiain never experienced such a worst customer support, trying to reach customer care from last 4 days and everyone saying you will get a call back which I never received for a flight change from Hyd to Del. #AirIndia",airindia
315,2020-07-29 13:28:01+00:00,MusafirNamah,1288466311891181569,0,0,"New York, US & Delhi, India","As SpiceJet falls further in negative net worth territory, auditor says 'significant doubt' to continue as a 'going concern' https://t.co/1esLNJA6JP #coronavirusindia #CoronaVirus #Covid19 #spicejet #indianeconomy #aviation #airline",spicejet
316,2020-07-29 13:18:28+00:00,Mohanak78735532,1288463908689371137,0,0,,"#VandeBharatMissionphase5,#AirIndia Please schedule Flight from London to Chennai, Nothing in the august Month.",airindia
317,2020-07-29 13:16:02+00:00,BenGuan6,1288463294596935681,0,7,,@Tanisha76993264 @amanchahalll @BajwaParmpal @danishlakeghat @AtulKum37512239 @rajeevchawla92 @sahil8752 @SAMMOMIN786 @sidhu_pavy @Subkaran1 @Akash1_9_9_5 @CVivera @ghuman_ishnoor @GorvBibra @intrntnlstudent @bannu845 @firstwellwisher @Tessa_Ningz @ParmeetSinghTh1 @Sandhya11256851 @Amisha77162691 @PreetCh10208474 @sandystays013 @KaurNav141 @letustravel3 @nishpawan @krana27 @Prachi57744183 @RameshPaiK1 @PawanVandkar #AirIndia nonstop direct flights ✈️ between #Delhi #India 🇮🇳 to #Toronto and #Vancouver the top 2  #airports in #Canada 🇨🇦 for #International #Travellers is likely going to sell out quite fast when it starts July 29th due to very high demand still! Good 👍luck trying! https://t.co/OjBmK6T71g,airindia
318,2020-07-29 12:59:57+00:00,ArunMit04967807,1288459245172559872,0,0,,#PMOfIndia #PMOIndia @PMOIndia @HardeepSPuri please help me to get my money back from SpiceJet.. #SpiceJet is not returning the money against cancelled ticket https://t.co/rlphHHhUmL,spicejet
319,2020-07-29 12:59:24+00:00,voxya_,1288459107783991297,0,0,India,"Refund not given by #AirIndia, complaint filed against @airindiain 
https://t.co/gh5LmLMDrC",airindia
320,2020-07-29 12:57:27+00:00,akhilesh_anjana,1288458617541128192,0,7,,"The Big Birds are finally here! 🇮🇳

#RafaleInIndia #RafaleJets #AirIndia https://t.co/ehxYluHXnP",airindia
321,2020-07-29 12:42:56+00:00,PRINCE0879,1288454964201824257,2,6,"Mumbai, India","Two things strike about @flyspicejet results:

1. Negative net worth zooms to over Rs 1,500cr

2. Auditor says 'significant doubt' to continue as a 'going concern'

#SpiceJet @moneycontrolcom 

https://t.co/LdLK0xz7zM",spicejet
322,2020-07-29 12:41:16+00:00,indiacom,1288454543261360130,1,0,India,"Passengers facing issues of overcharging by travel agents may write to gmsm@airindia.in #VandeBharatMissionphase5 #AirIndia #internationalflights 

https://t.co/fiatoHQbgk",airindia
323,2020-07-29 12:39:43+00:00,DevilNeverLoves,1288454154738786306,1,7,Delhi↔️Shillong↔️ Bangalore,"#Business

#JetAirways, which is undergoing insolvency resolution process, has reported widening of loss to Rs 5,535.75 crore in the year ended March 2019 as surge in expenses took a toll.

Read more.. https://t.co/BPwSrDZ44q",jetairways
324,2020-07-29 12:37:56+00:00,FaresBucket,1288453704354615298,0,0,"Richmond, NY","Vande Bharat mission phase 5 | New Flights list for international flights to London,USA,UAE and Australia!!
Watch complete video on YouTube: https://t.co/WaLC4OrXe1
#airindia #indigo #indianairlines #flightdeals… https://t.co/it0VmTjUh7",airindia
325,2020-07-29 12:28:12+00:00,AkashGu85149085,1288451257900756992,0,0,"Karauli, India",Congrats....#AirIndia #Rafale https://t.co/Z9YBWhzUet,airindia
326,2020-07-29 12:27:50+00:00,AirUnions,1288451163071733763,0,1,,"@BigBird27307509 @airindiain @RNTata2000 @TataCompanies @HardeepSPuri @MoCA_GoI @CABINCREWAI @PMOIndia @narendramodi @derekobrienmp @shukla_tarun @TCS @BDUTT There will never be another #JRD 

he was a once in a millennium human being 

#JourneyOfJeh #AirIndia #TataSons https://t.co/FDZUm4hqlM",airindia
327,2020-07-29 12:22:24+00:00,moneycontrolcom,1288449798534623233,0,8,Mumbai,"SpiceJet expects the grounded Boeing 737 Max aircraft to get back to service in the first three months of 2021.

#SpiceJet @FlySpiceJet #Boeing737Max @Boeing #Aircraft #Aviation 
https://t.co/v3MIhm95tc",spicejet
328,2020-07-29 12:09:33+00:00,2witter_ing,1288446565107904512,0,0,earth,@tomridd68116385 Ask MMT to give voucher. But these ministers and agents are busy making money. Must have earned crores just in interest from banks fron out hard rarned money. We will have to collectively raise voice. #airindia #airindialoot,airindia
329,2020-07-29 11:53:10+00:00,FinReach,1288442440420962305,0,2,भारत,"Quarterly earnings of InterGlobe Aviation 🛬🛫🛫.

#quarterlyearnings #quarterlyresults #financenewsdaily #financialresults #finance #financenewsdaily #investment #stockmarkets #interglobe #interglobeaviation #indigo #indigoairlines✈️ #India https://t.co/X2KxfjYaJG",indigo
330,2020-07-29 11:50:11+00:00,AnkurBisen1,1288441688063528960,0,1,India,"As a Tata Alum, how can I miss wishing #JRDTata on his 116 Birth Anniversary . “Jeh” to his collegaues &amp; friends, he introduced the word “excellence” to Indian Businesses. Surely we all know him for his passion #AirIndia his life 👇https://t.co/5jb0eRT8vZ",airindia
331,2020-07-29 11:50:07+00:00,PiyushDongre,1288441671802396677,2,2,Pune,@dineshbhatia Thank you and your team for all the support provided for repatriation from Uruguay to India. #VBM #airindiaexpress #AirIndia @Indembarg https://t.co/lf5vmNfRdv,airindia
332,2020-07-29 11:45:21+00:00,im_piyushpawar,1288440471199473664,1,5,Maharashtra,"I am very upset with RAFALE,
They should have tested bombing on the way while coming back to home..🤣
Just imagine Pakistan's face if 5 RAFALE suddenly started bombing on them from nowhere..🤣😜
#RafaleInIndia #Rafale #manoharparrikar #RafaleJets #AirIndia #IndianAirForce https://t.co/CVc0GsZPNq",airindia
333,2020-07-29 11:34:23+00:00,Amarpal12314166,1288437712718934018,0,1,,"@airindiain Will international student be allowed on this flight who is having his visa approved before 18th, March 2020.
If yes, then what documents are required #AirIndia #airindiaexpress",airindia
334,2020-07-29 11:00:05+00:00,NortheastToday,1288429082812669953,0,1,"Guwahati / Tawang, India","#Business

#JetAirways, which is undergoing insolvency resolution process, has reported widening of loss to Rs 5,535.75 crore in the year ended March 2019 as surge in expenses took a toll.

https://t.co/LKhSL61Fac",jetairways
335,2020-07-29 10:53:22+00:00,InvGurInd,1288427391384133632,0,0,India,"IndiGo parent Interglobe posts quarterly loss as pandemic grounds planes

https://t.co/kOi67mgiOw

 #AviationSector #Industry #IndiGoAirlines #InterGlobeAviation #investmentguruindia https://t.co/nUxFNNujYN",indigo
336,2020-07-29 10:50:21+00:00,neel_esh03,1288426631669972993,0,0,,"He : *Excited* Baby, Rafale is here.
She : So what , I am Federer fan.
He: 🤦
#Rafale #AirIndia #AirForce #india #RafaleInIndia",airindia
337,2020-07-29 10:43:09+00:00,prathod2008,1288424818707017730,0,0,WorldWide,"@awnusharma
#SpiceJet says

CFO #KiranKoteshwar to exit SpiceJet after August 

Koteshwar to pursue another opportunity overseas 

Koteswar to remain with SpiceJet till
August 31, and for a transition thereafter

@flyspicejet
 
@CNBCTV18Live",spicejet
338,2020-07-29 10:39:20+00:00,AayushA62106061,1288423858928627712,0,0,,A true leader #AirIndia #airindiapilots_unsungwarriors https://t.co/qLRSybfesE,airindia
339,2020-07-29 10:38:43+00:00,theindianbaniya,1288423702183333888,0,0,,"Wanna travel for free with Air india check out this blog

https://t.co/3KwQbQiXj7

@SBICard_Connect
@airindiain 
#creditcard
#coronavirus #lockdown #travel #travelblogger #travellife #traveltheworld #airindia #airlines #sbicard #creditcardlifestyle #indianbaniya #personalfinance",airindia
340,2020-07-29 10:33:50+00:00,uniindianews,1288422476330889216,1,0,"New Delhi, India","SpiceJet posts a loss in Q4 on weak demand &amp; suspension of flight operations due to COVID-19
#Aviatin
#SpiceJet
#Covid19
#Kolkata

https://t.co/LdpcYm7MOj https://t.co/3Bum1kErJO",spicejet
341,2020-07-29 10:05:07+00:00,Chanvjvl,1288415248685252608,1,4,"Sydney, New South Wales","@airindia @HardeepSPuri The cat is out of the bag! Why do you allow Travel Agents to book tickets in the first place, if the goal is to 'rescue' stranded Indians? Scamming people as usual, nothing new! No ethics even during pandemic times. Poor show! #airindia #VBM #FlyAI https://t.co/uUJWzAA4iN",airindia
342,2020-07-29 10:03:36+00:00,gckrai,1288414864965173248,1,1,,"Can my wife &amp; me travel on B1/B2 US visa on #AirIndia  #VandeBharatMission  from New Delhi to Washington DC to look after my pregnant daughter. Any formality to be completed? 
@airindiain @MoCA_GoI  @HardeepSPuri https://t.co/YPniRW9ciM",airindia
343,2020-07-29 10:02:24+00:00,MyIndia32750687,1288414565697380362,0,0,India,"How Many Times Indian Armed Forces and Air India Have Evacuated Overseas Indians
https://t.co/37EHo6iIaE
#India #IndianArmedForces #AirIndia #IndianArmy #OperationBlossom #OperationRahat",airindia
344,2020-07-29 09:59:42+00:00,SamrudhiGlobal,1288413885368659970,1,1,India,"#SpiceJet posts a loss in #Q4 on weak demand &amp; suspension of flight operations due to COVID‐19

:) Reports 19% growth in revenue against the same quarter last year
:)Net loss INR 807.1 crore v/s net profit of INR 56.3 crore in the same period last year https://t.co/Ca1DorttPA",spicejet
345,2020-07-29 09:57:14+00:00,khabri_lal,1288413266641735680,9,49,India,"#Spicejet reports a loss of INR 807 crore in Q4 (Jan-Mar 2020)
#IndiGo had reported INR 871 crore during the same period
Spicejet is less than half the size of #IndiGo",spicejet
346,2020-07-29 09:56:03+00:00,GulshanRaiNBT,1288412967885651968,2,3,New Delhi,#SpiceJet posts a loss in Q4 on weak demand &amp; suspension of flight operations due to #COVID19.,spicejet
347,2020-07-29 09:51:34+00:00,IamSandipNayak,1288411840251219969,1,1,India ,"Adding insult to injury of #employees as they protest what they call “a draconian” #LeaveWithoutPay (LWP) policy going up to five years, #AirIndia is on a recruitment drive to hire new people. #NovelCoronavirus #Lockdown

https://t.co/bFLQyYUXsT",airindia
348,2020-07-29 09:46:23+00:00,ChandaniPriya5,1288410532681142272,0,3,"Bihar, India",Historic moment for all indians. Heartiest wlcm home champ❤five rafale arrive in ambala from France😍 #Rafale @PMOIndia #AirIndia https://t.co/X8cEUOdjSK,airindia
349,2020-07-29 09:44:05+00:00,_jain_sunny,1288409955167592448,0,0,Singapore,Earnings Reaction: SpiceJet Q4FY20 #SPICEJET #Nifty #nifty50 https://t.co/Cf0YShdWhh,spicejet
350,2020-07-29 09:43:36+00:00,PriyankaBaral19,1288409834610552833,0,1,,#AirIndia May I know when vl ur 15 days vl get over so that u initiate my refund???It’s going to be 2mnth ..😒 https://t.co/ZadtitHzmx,airindia
351,2020-07-29 09:35:07+00:00,travelandynews,1288407700615831554,1,1,,"Vistara Named India’s Best Airline By Tripadvisor
@airvistara @TripAdvisor #Vistara #Flyvistara #bestairlineindia #travellerschoiceregionalairline 
 https://t.co/56tpKKIb5Y",vistara
352,2020-07-29 09:32:10+00:00,SarkarWah,1288406956986609665,0,0,,@airindiain What happened this morning at 10AM is a scam and its a shame for an organisation like #Airindia to promote agents in these difficult times. No one actually know how much were the tickets priced at. @HardeepSPuri,airindia
353,2020-07-29 09:27:57+00:00,SukanyaSenGup20,1288405896612126721,0,2,,@airindiain #AirIndia #airindian #hardipsinghpuri Please help and save us from being cheated as travel agents are taking undue advantage of our situation .,airindia
354,2020-07-29 09:25:57+00:00,SukanyaSenGup20,1288405392486092800,0,0,,@airindiain And you won’t believe I visited the one and only #AirIndia Ticket reservation office at Kolkata and returned empty handed . Firstly we were not even allowed to do anything between 1 -2 PM stating it’s their LUNCHTIME and then were called at 3:30 pm only to tell no tickets !!,airindia
